sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
198.18.134.99,224.0.0.22,00:24:9b:6d:b8:89,01:00:5e:00:00:16,198.18.134.99,224.0.0.22,IPV4-2,2023-03-10 11:33:50.934041,2023-03-10 11:33:50.934041,1678444430.934041,1678444430.934041,3856.855216,3856.855216,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.43,224.0.0.22,00:07:7c:88:6e:63,01:00:5e:00:00:16,198.18.134.43,224.0.0.22,IPV4-2,2023-03-10 11:33:50.935820,2023-03-10 11:33:50.935820,1678444430.93582,1678444430.93582,3856.856995,3856.856995,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:06.852607,2023-03-10 11:34:06.852611,1678444446.852607,1678444446.852611,3872.773782,3872.773786,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:10.949185,2023-03-10 11:34:10.949189,1678444450.949185,1678444450.949189,3876.87036,3876.870364,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:11.972505,2023-03-10 11:34:11.972509,1678444451.972505,1678444451.972509,3877.89368,3877.893684,5e-06,4,0,240,0,60,,60,,60.0,,398778966.584,0.0,0,0,0,,0,,0.0,,1.2715657552083333e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:34:01.740292,2023-03-10 11:34:01.742193,1678444441.740292,1678444441.742193,3867.661467,3867.663368,0.001902,2,0,72,0,36,,36,,36.0,,302853.235,0.0,8,0,4,,4,,4.0,,0.0019009113311767578,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.99,224.0.0.22,00:24:9b:6d:b8:89,01:00:5e:00:00:16,198.18.134.99,224.0.0.22,IPV4-2,2023-03-10 11:34:09.782042,2023-03-10 11:34:09.782042,1678444449.782042,1678444449.782042,3875.703217,3875.703217,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.43,224.0.0.22,00:07:7c:88:6e:63,01:00:5e:00:00:16,198.18.134.43,224.0.0.22,IPV4-2,2023-03-10 11:34:09.783808,2023-03-10 11:34:09.783808,1678444449.783808,1678444449.783808,3875.704983,3875.704983,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:12.996632,2023-03-10 11:34:12.996636,1678444452.996632,1678444452.996636,3878.917807,3878.917811,5e-06,4,0,240,0,60,,60,,60.0,,398778966.584,0.0,0,0,0,,0,,0.0,,1.2715657552083333e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:17.093387,2023-03-10 11:34:17.093391,1678444457.093387,1678444457.093391,3883.014562,3883.014566,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:18.116632,2023-03-10 11:34:18.116636,1678444458.116632,1678444458.116636,3884.037807,3884.037811,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.255,198.18.134.99,ff:ff:ff:ff:ff:ff,00:24:9b:6d:b8:89,198.18.134.255,198.18.134.99,IPV4-UDP,2023-03-10 11:22:19.547898,2023-03-10 11:22:19.547911,1678443739.547898,1678443739.547911,3165.469073,3165.469086,1.4e-05,0,6,0,1467,,256,,233,,244.5,0.0,845862023.61,0,1299,,228,,205,,216.5,,2.574920654296875e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,1,BAD-MITM,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:34:08.471986,2023-03-10 11:34:08.471991,1678444448.471986,1678444448.471991,3874.393161,3874.393166,6e-06,4,0,1312,0,328,,328,,328.0,,1747355862.023,0.0,1200,0,300,,300,,300.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:19.140664,2023-03-10 11:34:19.140669,1678444459.140664,1678444459.140669,3885.061839,3885.061844,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:23.237674,2023-03-10 11:34:23.237678,1678444463.237674,1678444463.237678,3889.158849,3889.158853,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:24.260671,2023-03-10 11:34:24.260676,1678444464.260671,1678444464.260676,3890.181846,3890.181851,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:5b:50:19,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:34:20.364936,2023-03-10 11:34:20.364941,1678444460.364936,1678444460.364941,3886.286111,3886.286116,6e-06,4,0,1312,0,328,,328,,328.0,,1819577648.69,0.0,1200,0,300,,300,,300.0,,1.5894571940104167e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:34:13.750323,2023-03-10 11:34:13.752142,1678444453.750323,1678444453.752142,3879.671498,3879.673317,0.00182,2,0,72,0,36,,36,,36.0,,316501.717,0.0,8,0,4,,4,,4.0,,0.0018188953399658203,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:28:38.096761,2023-03-10 11:28:38.099280,1678444118.096761,1678444118.09928,3544.017936,3544.020455,0.00252,4,4,312,208,104,52,52,52,78.0,52.0,990424.819,660283.213,104,0,52,0,0,0,26.0,0.0,0.0007156531016031901,0.00028403600056966144,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.0,0.002,0.0,0.0,0.000479,0.001019,1,BAD-SSH,1,BAD-SSH
00:07:7c:8c:43:63,ff:ff:ff:ff:ff:ff,00:07:7c:8c:43:63,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:29:22.182471,2023-03-10 11:29:22.189705,1678444162.182471,1678444162.189705,3588.103646,3588.11088,0.007235,8,0,480,0,60,,60,,60.0,,530763.692,0.0,0,0,0,,0,,0.0,,0.0010334083012172154,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
00:07:7c:8c:43:63,00:24:9b:6d:b8:89,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,,,ARP,2023-03-10 11:26:59.319698,2023-03-10 11:26:59.319698,1678444019.319698,1678444019.319698,3445.240873,3445.240873,1e-06,2,0,120,0,60,,60,,60.0,,960000000.0,0.0,0,0,0,,0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,1,BAD-SSH
0.0.0.0,255.255.255.255,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:34:25.400658,2023-03-10 11:34:25.400663,1678444465.400658,1678444465.400663,3891.321833,3891.321838,6e-06,4,0,1312,0,328,,328,,328.0,,1747355862.023,0.0,1200,0,300,,300,,300.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:26.005460,2023-03-10 11:34:26.502272,1678444466.00546,1678444466.502272,3891.926635,3892.423447,0.496813,62,71,7360,10712,574,1412,40,52,118.71,150.873,118515.449,172491.507,4112,6916,522,1360,0,0,66.323,97.408,0.007981097111936475,0.007093112809317453,64.0,64.0,0.903,0.817,0.0,0.0,0.097,0.0,0.226,0.479,0.194,0.183,0.129,0.0,8547.871,12171.859,0.0,0.0,0.411,0.009,0.0,0.0,0.036985,0.000879,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:26.509832,2023-03-10 11:34:27.009599,1678444466.509832,1678444467.009599,3892.431007,3892.930774,0.499768,30,28,1656,2144,104,200,40,52,55.2,76.571,26508.296,34319.92,104,624,52,148,0,0,3.467,22.286,0.0172333470706282,0.01848433635852955,64.0,64.0,0.8,0.714,0.0,0.0,0.2,0.0,0.067,0.357,0.267,0.286,0.267,0.0,8012.267,18712.714,0.0,0.0,0.035,0.001,0.0,0.0,0.004144,0.00053,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:27.078416,2023-03-10 11:34:27.529629,1678444467.078416,1678444467.529629,3892.999591,3893.450804,0.451214,24,24,1264,1640,60,93,40,52,52.667,68.333,22410.658,29077.12,0,328,0,41,0,0,0.0,13.667,0.019595042518947437,0.01958795215772546,64.0,64.0,0.833,0.667,0.0,0.0,0.167,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8446.667,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000359,0.000545,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:27.835709,2023-03-10 11:34:28.272901,1678444467.835709,1678444468.272901,3893.756884,3894.194076,0.437193,24,24,1264,1640,60,93,40,52,52.667,68.333,23129.375,30009.632,0,328,0,41,0,0,0.0,13.667,0.01898783186207647,0.018997824710348377,64.0,64.0,0.833,0.667,0.0,0.0,0.167,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8446.667,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000389,0.000533,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:28.394516,2023-03-10 11:34:28.570357,1678444468.394516,1678444468.570357,3894.315691,3894.491532,0.175842,24,24,1288,1640,60,93,40,52,53.667,68.333,58598.029,74612.397,0,328,0,41,0,0,0.0,13.667,0.00761966083360755,0.007639480673748514,64.0,64.0,0.917,0.667,0.0,0.0,0.083,0.0,0.0,0.333,0.333,0.333,0.333,0.0,9050.0,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000393,0.000564,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:25.284679,2023-03-10 11:34:25.284683,1678444465.284679,1678444465.284683,3891.205854,3891.205858,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:28.978431,2023-03-10 11:34:29.464453,1678444468.978431,1678444469.464453,3894.899606,3895.385628,0.486023,52,56,5048,9132,574,1412,40,52,97.077,163.071,83090.719,150313.875,2296,6124,522,1360,0,0,44.154,109.357,0.009521685394586301,0.00883431001143022,64.0,64.0,0.923,0.786,0.0,0.0,0.154,0.071,0.154,0.357,0.231,0.214,0.154,0.0,8799.385,14159.786,0.0,0.0,0.039,0.002,0.0,0.0,0.006247,0.000585,1,BAD-SSH,1,BAD-SSH
00:07:7c:88:6e:60,01:80:c2:00:00:0e,00:07:7c:88:6e:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:34:01.594113,2023-03-10 11:34:01.594113,1678444441.594113,1678444441.594113,3867.515288,3867.515288,1e-06,1,0,105,0,105,,105,,105.0,,840000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:33:59.944450,2023-03-10 11:33:59.944450,1678444439.94445,1678444439.94445,3865.865625,3865.865625,1e-06,1,0,116,0,116,,116,,116.0,,928000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:29.627423,2023-03-10 11:34:30.017337,1678444469.627423,1678444470.017337,3895.548598,3895.938512,0.389915,50,54,4720,4320,488,200,40,52,94.4,80.0,96841.61,88634.694,2128,1448,436,148,0,0,42.56,26.815,0.007957429301982023,0.007343850045833948,64.0,64.0,0.88,0.852,0.0,0.0,0.08,0.0,0.24,0.444,0.16,0.148,0.2,0.0,8224.64,9944.148,0.0,0.0,0.038,0.009,0.0,0.0,0.004868,0.001264,1,BAD-SSH,1,BAD-SSH
198.18.134.99,224.0.0.22,00:24:9b:6d:b8:89,01:00:5e:00:00:16,198.18.134.99,224.0.0.22,IPV4-2,2023-03-10 11:34:16.694016,2023-03-10 11:34:16.694016,1678444456.694016,1678444456.694016,3882.615191,3882.615191,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.43,224.0.0.22,00:07:7c:88:6e:63,01:00:5e:00:00:16,198.18.134.43,224.0.0.22,IPV4-2,2023-03-10 11:34:16.695727,2023-03-10 11:34:16.695727,1678444456.695727,1678444456.695727,3882.616902,3882.616902,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:29.381251,2023-03-10 11:34:29.381253,1678444469.381251,1678444469.381253,3895.302426,3895.302428,3e-06,4,0,240,0,60,,60,,60.0,,660395515.808,0.0,0,0,0,,0,,0.0,,6.357828776041666e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:30.212953,2023-03-10 11:34:30.461089,1678444470.212953,1678444470.461089,3896.134128,3896.382264,0.248137,24,24,1216,1640,60,93,40,52,50.667,68.333,39204.18,52874.059,0,328,0,41,0,0,0.0,13.667,0.010769211727639904,0.01077642648116402,64.0,64.0,0.667,0.667,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.333,0.333,0.0,7240.0,21748.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000137,0.000722,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:30.404636,2023-03-10 11:34:30.404641,1678444470.404636,1678444470.404641,3896.325811,3896.325816,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:88:6e:60,01:80:c2:00:00:0e,00:07:7c:88:6e:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:34:29.896414,2023-03-10 11:34:29.896601,1678444469.896414,1678444469.896601,3895.817589,3895.817776,0.000188,3,0,351,0,117,,117,,117.0,,14942515.535,0.0,0,0,0,,0,,0.0,,9.34600830078125e-05,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:31.021818,2023-03-10 11:34:31.444588,1678444471.021818,1678444471.444588,3896.942993,3897.365763,0.422771,24,24,1288,1640,60,93,40,52,53.667,68.333,24372.531,31033.347,0,328,0,41,0,0,0.0,13.667,0.018358821454255478,0.018368700276250424,64.0,64.0,0.917,0.667,0.0,0.0,0.083,0.0,0.0,0.333,0.333,0.333,0.333,0.0,9050.0,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000492,0.000342,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:31.634680,2023-03-10 11:34:32.133368,1678444471.63468,1678444472.133368,3897.555855,3898.054543,0.498689,26,24,1448,1640,104,93,40,52,55.692,68.333,23228.907,26308.983,104,328,52,41,0,0,4.0,13.667,0.019925880432128906,0.018994258797687034,64.0,64.0,0.769,0.667,0.0,0.0,0.231,0.0,0.077,0.333,0.308,0.333,0.308,0.0,7908.308,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000307,0.00064,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:32.135016,2023-03-10 11:34:32.632294,1678444472.135016,1678444472.632294,3898.056191,3898.553469,0.497279,54,64,6072,9874,574,1412,40,52,112.444,154.281,97683.599,158848.461,3256,6466,522,1360,0,0,60.296,101.031,0.009372697686249355,0.007886731435382177,64.0,64.0,0.889,0.844,0.0,0.0,0.185,0.062,0.222,0.406,0.185,0.156,0.111,0.0,8419.852,10460.531,0.0,0.0,0.33,0.008,0.0,0.0,0.021772,0.000892,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:32.645078,2023-03-10 11:34:33.104033,1678444472.645078,1678444473.104033,3898.566253,3899.025208,0.458956,32,30,2728,2406,488,200,40,52,85.25,80.2,47551.394,41938.656,1064,798,436,148,0,0,33.25,26.6,0.014805001597250662,0.01383482998815076,64.0,64.0,0.875,0.8,0.0,0.0,0.125,0.0,0.188,0.467,0.188,0.2,0.188,0.0,8326.0,13249.2,0.0,0.0,0.038,0.008,0.0,0.0,0.004175,0.00114,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:33.242903,2023-03-10 11:34:33.522532,1678444473.242903,1678444473.522532,3899.164078,3899.443707,0.27963,24,24,1264,1640,60,93,40,52,52.667,68.333,36162.072,46919.144,0,328,0,41,0,0,0.0,13.667,0.012138128280639648,0.01214395398678987,64.0,64.0,0.833,0.667,0.0,0.0,0.167,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8446.667,21748.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0005,0.000523,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:33.768804,2023-03-10 11:34:34.039100,1678444473.768804,1678444474.0391,3899.689979,3899.960275,0.270297,18,18,936,1230,60,93,40,52,52.0,68.333,27702.875,36404.419,0,246,0,41,0,0,0.0,13.667,0.015873404110179228,0.015882520114674288,64.0,64.0,0.778,0.667,0.0,0.0,0.222,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8044.444,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000276,0.000556,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:34.287405,2023-03-10 11:34:34.661560,1678444474.287405,1678444474.66156,3900.20858,3900.582735,0.374156,42,44,3492,5594,574,1412,40,52,83.143,127.136,74664.035,119607.85,1252,3226,522,1360,0,0,29.81,73.318,0.009108682958091177,0.008701280105945676,64.0,64.0,0.952,0.773,0.0,0.0,0.143,0.091,0.143,0.318,0.238,0.227,0.19,0.0,9032.762,14987.591,0.0,0.0,0.039,0.002,0.0,0.0,0.003941,0.000665,1,BAD-SSH,1,BAD-SSH
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:34.850811,2023-03-10 11:34:35.195097,1678444474.850811,1678444475.195097,3900.771986,3901.116272,0.344287,46,50,5588,6814,574,1412,40,52,121.478,136.28,129845.171,158333.035,3172,4166,522,1360,0,0,68.957,83.32,0.00763906372918023,0.006673063550676618,64.0,64.0,0.957,0.88,0.0,0.0,0.043,0.0,0.304,0.52,0.13,0.12,0.087,0.0,8750.957,8149.92,0.0,0.0,0.234,0.009,0.0,0.0,0.020344,0.001308,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:31.428615,2023-03-10 11:34:31.428619,1678444471.428615,1678444471.428619,3897.34979,3897.349794,5e-06,4,0,240,0,60,,60,,60.0,,398778966.584,0.0,0,0,0,,0,,0.0,,1.2715657552083333e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:35.388360,2023-03-10 11:34:35.786789,1678444475.38836,1678444475.786789,3901.309535,3901.707964,0.39843,30,30,1544,2050,60,93,40,52,51.467,68.333,31001.688,41161.568,0,410,0,41,0,0,0.0,13.667,0.013726275542686725,0.01372737720094878,64.0,64.0,0.733,0.667,0.0,0.0,0.267,0.0,0.0,0.333,0.333,0.333,0.333,0.0,7722.667,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000293,0.000554,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:34:35.525141,2023-03-10 11:34:35.525145,1678444475.525141,1678444475.525145,3901.446316,3901.44632,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.47,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.47,198.18.134.99,IPV4-TCP,2023-03-10 11:34:36.160917,2023-03-10 11:34:36.538315,1678444476.160917,1678444476.538315,3902.082092,3902.45949,0.377399,26,26,1344,1744,60,93,40,52,51.692,67.077,28489.741,36968.83,0,328,0,41,0,0,0.0,12.615,0.015080718994140626,0.015086755752563477,64.0,64.0,0.769,0.692,0.0,0.0,0.154,0.0,0.0,0.308,0.308,0.308,0.385,0.0,7796.923,20113.692,0.0,0.0,0.001,0.001,0.0,0.0,0.000318,0.000562,1,BAD-SSH,1,BAD-SSH
