sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:27.124294,2023-03-10 11:08:27.127059,1678442907.124294,1678442907.127059,2333.045468,2333.048233,0.002766,2,2,156,104,104,52,52,52,78.0,52.0,451202.803,300801.869,52,0,52,0,0,0,26.0,0.0,0.0024390220642089844,0.0011088848114013672,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.000783,0.000991,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:27.722231,2023-03-10 11:08:28.093012,1678442907.722231,1678442908.093012,2333.643405,2334.014186,0.370782,11,13,1634,2409,574,1412,52,52,148.545,185.308,35255.2,51976.607,1054,1725,522,1360,0,0,95.818,132.692,0.03702101707458496,0.027837832768758137,64.0,64.0,1.0,0.923,0.0,0.0,0.0,0.0,0.364,0.538,0.091,0.077,0.0,0.0,8951.273,5403.462,0.0,0.0,0.265,0.009,0.0,0.0,0.035773,0.001282,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:24.715004,2023-03-10 11:08:24.715006,1678442904.715004,1678442904.715006,2330.636178,2330.63618,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:28.811456,2023-03-10 11:08:28.811458,1678442908.811456,1678442908.811458,2334.73263,2334.732632,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:6d:4f:4b,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:07:47.471347,2023-03-10 11:07:47.471349,1678442867.471347,1678442867.471349,2293.392521,2293.392523,3e-06,2,0,656,0,328,,328,,328.0,,1805081076.542,0.0,600,0,300,,300,,300.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:29:de:60,01:80:c2:00:00:0e,00:07:7c:29:de:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:08:02.348116,2023-03-10 11:08:02.348116,1678442882.348116,1678442882.348116,2308.26929,2308.26929,1e-06,1,0,102,0,102,,102,,102.0,,816000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:29:de:40,01:80:c2:00:00:0e,00:07:7c:29:de:40,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:08:00.775421,2023-03-10 11:08:00.775421,1678442880.775421,1678442880.775421,2306.696595,2306.696595,1e-06,1,0,115,0,115,,115,,115.0,,920000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:29.835003,2023-03-10 11:08:29.835005,1678442909.835003,1678442909.835005,2335.756177,2335.756179,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:28.481176,2023-03-10 11:08:28.883064,1678442908.481176,1678442908.883064,2334.40235,2334.804238,0.401889,13,15,1790,2513,574,1412,52,52,137.692,167.533,35631.717,50023.746,1106,1725,522,1360,0,0,85.077,115.0,0.03349067767461141,0.026134286608014787,64.0,64.0,1.0,0.933,0.0,0.0,0.077,0.067,0.385,0.467,0.077,0.067,0.0,0.0,8910.769,4749.8,0.0,0.0,0.257,0.009,0.0,0.0,0.032755,0.001243,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:30.918593,2023-03-10 11:08:30.921275,1678442910.918593,1678442910.921275,2336.839767,2336.842449,0.002683,2,2,156,104,104,52,52,52,78.0,52.0,465156.048,310104.032,52,0,52,0,0,0,26.0,0.0,0.0023610591888427734,0.0009458065032958984,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.000625,0.001029,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:31.463241,2023-03-10 11:08:31.843002,1678442911.463241,1678442911.843002,2337.384415,2337.764176,0.379762,13,15,1790,2513,574,1412,52,52,137.692,167.533,37707.829,52938.422,1106,1725,522,1360,0,0,85.077,115.0,0.03159976005554199,0.02429521083831787,64.0,64.0,1.0,0.933,0.0,0.0,0.077,0.067,0.385,0.467,0.077,0.067,0.0,0.0,8910.769,4749.8,0.0,0.0,0.272,0.008,0.0,0.0,0.033456,0.001143,1,BAD-SSH,1,BAD-SSH
00:07:7c:29:de:60,01:80:c2:00:00:0e,00:07:7c:29:de:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:08:30.713437,2023-03-10 11:08:30.713437,1678442910.713437,1678442910.713437,2336.634611,2336.634611,1e-06,1,0,114,0,114,,114,,114.0,,912000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:32.252241,2023-03-10 11:08:32.623135,1678442912.252241,1678442912.623135,2338.173415,2338.544309,0.370895,11,13,1634,2417,574,1412,52,52,148.545,185.923,35244.458,52133.326,1054,1733,522,1360,0,0,95.818,133.308,0.03704280853271484,0.027593175570170086,64.0,64.0,1.0,0.923,0.0,0.0,0.0,0.0,0.364,0.538,0.091,0.077,0.0,0.0,8951.273,5403.462,0.0,0.0,0.264,0.007,0.0,0.0,0.036047,0.001085,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:34.405205,2023-03-10 11:08:34.674030,1678442914.405205,1678442914.67403,2340.326379,2340.595204,0.268826,7,8,946,1873,574,1412,52,52,135.143,234.125,28152.033,55738.645,574,1449,522,1360,0,0,82.0,181.125,0.04480417569478353,0.038095133645193915,64.0,64.0,1.0,0.875,0.0,0.0,0.143,0.125,0.286,0.375,0.143,0.125,0.0,0.0,9101.714,8467.875,0.0,0.0,0.035,0.002,0.0,0.0,0.010172,0.000743,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:30.858995,2023-03-10 11:08:30.858996,1678442910.858995,1678442910.858996,2336.780169,2336.78017,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:34.931569,2023-03-10 11:08:35.323853,1678442914.931569,1678442915.323853,2340.852743,2341.245027,0.392285,13,15,1790,2441,574,1412,52,52,137.692,162.733,36504.08,49780.145,1106,1653,522,1360,0,0,85.077,110.2,0.03269032637278239,0.027956281389508928,64.0,64.0,1.0,0.933,0.0,0.0,0.077,0.067,0.385,0.467,0.077,0.067,0.0,0.0,8910.769,4749.8,0.0,0.0,0.039,0.007,0.0,0.0,0.009714,0.001079,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:34.955515,2023-03-10 11:08:34.955515,1678442914.955515,1678442914.955515,2340.876689,2340.876689,1e-06,2,0,120,0,60,,60,,60.0,,960000000.0,0.0,0,0,0,,0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:35.978883,2023-03-10 11:08:35.978885,1678442915.978883,1678442915.978885,2341.900057,2341.900059,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:08:25.220277,2023-03-10 11:08:25.220277,1678442905.220277,1678442905.220277,2331.141451,2331.141451,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:35.586495,2023-03-10 11:08:35.643163,1678442915.586495,1678442915.643163,2341.507669,2341.564337,0.056669,6,7,844,640,488,200,52,52,140.667,91.429,119147.944,90349.152,532,276,436,148,0,0,88.667,39.429,0.011333608627319336,0.0030428568522135415,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,500.571,0.0,0.0,0.038,0.009,0.0,0.0,0.009117,0.001848,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:37.314678,2023-03-10 11:08:37.781997,1678442917.314678,1678442917.781997,2343.235852,2343.703171,0.46732,15,17,1946,2609,574,1412,52,52,129.733,153.471,33313.36,44663.185,1158,1717,522,1360,0,0,77.2,101.0,0.033353720392499654,0.02910405397415161,64.0,64.0,1.0,0.941,0.0,0.0,0.133,0.118,0.4,0.412,0.067,0.059,0.0,0.0,8881.067,4250.294,0.0,0.0,0.268,0.007,0.0,0.0,0.030548,0.001058,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:37.839974,2023-03-10 11:08:38.213134,1678442917.839974,1678442918.213134,2343.761148,2344.134308,0.373161,11,12,1634,2357,574,1412,52,52,148.545,196.417,35030.444,50530.451,1054,1725,522,1360,0,0,95.818,143.75,0.03725850582122803,0.03072192452170632,64.0,64.0,1.0,0.917,0.0,0.0,0.0,0.0,0.364,0.583,0.091,0.083,0.0,0.0,8951.273,5812.0,0.0,0.0,0.265,0.009,0.0,0.0,0.035973,0.001413,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:40.171913,2023-03-10 11:08:40.439659,1678442920.171913,1678442920.439659,2346.093087,2346.360833,0.267747,4,4,312,208,104,52,52,52,78.0,52.0,9322.226,6214.817,104,0,52,0,0,0,26.0,0.0,0.08913040161132812,0.08869036038716634,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.00062,0.001015,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:37.002916,2023-03-10 11:08:37.002917,1678442917.002916,1678442917.002917,2342.92409,2342.924091,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:40.752650,2023-03-10 11:08:41.154049,1678442920.75265,1678442921.154049,2346.673824,2347.075223,0.4014,16,19,2424,4170,574,1412,52,52,151.5,219.474,48310.924,83109.139,1576,3166,522,1360,0,0,98.5,166.632,0.026724863052368163,0.022280997700161405,64.0,64.0,1.0,0.895,0.0,0.0,0.0,0.0,0.312,0.526,0.125,0.105,0.0,0.0,9050.0,7209.789,0.0,0.0,0.263,0.009,0.0,0.0,0.029317,0.001111,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:41.099357,2023-03-10 11:08:41.099357,1678442921.099357,1678442921.099357,2347.020531,2347.020531,1e-06,2,0,120,0,60,,60,,60.0,,960000000.0,0.0,0,0,0,,0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:42.123001,2023-03-10 11:08:42.123003,1678442922.123001,1678442922.123003,2348.044175,2348.044177,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:41.439052,2023-03-10 11:08:41.493275,1678442921.439052,1678442921.493275,2347.360226,2347.414449,0.054224,6,7,844,640,488,200,52,52,140.667,91.429,124520.916,94423.443,532,276,436,148,0,0,88.667,39.429,0.010844564437866211,0.0024253129959106445,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,500.571,0.0,0.0,0.039,0.007,0.0,0.0,0.009314,0.00135,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:43.759184,2023-03-10 11:08:44.090473,1678442923.759184,1678442924.090473,2349.680358,2350.011647,0.33129,4,4,312,208,104,52,52,52,78.0,52.0,7534.183,5022.789,104,0,52,0,0,0,26.0,0.0,0.11030968030293782,0.10981027285257976,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.000634,0.001121,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:44.436276,2023-03-10 11:08:44.504167,1678442924.436276,1678442924.504167,2350.35745,2350.425341,0.067892,10,12,1580,3538,574,1412,52,52,158.0,294.833,186177.716,416896.683,1044,2898,522,1360,0,0,104.4,241.5,0.007485442691379123,0.00613381645896218,64.0,64.0,1.0,0.833,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.167,0.0,0.0,9267.2,11124.5,0.0,0.0,0.034,0.002,0.0,0.0,0.0134,0.000713,1,BAD-SSH,1,BAD-SSH
0.0.0.0,255.255.255.255,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:08:29.998065,2023-03-10 11:08:29.998067,1678442909.998065,1678442909.998067,2335.919239,2335.919241,3e-06,2,0,656,0,328,,328,,328.0,,1805081076.542,0.0,600,0,300,,300,,300.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:43.147004,2023-03-10 11:08:43.147006,1678442923.147004,1678442923.147006,2349.068178,2349.06818,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:45.013514,2023-03-10 11:08:45.093323,1678442925.013514,1678442925.093323,2350.934688,2351.014497,0.07981,12,12,1688,1176,488,200,52,52,140.667,98.0,169201.96,117880.038,1064,552,436,148,0,0,88.667,46.0,0.007255359129472213,0.0037272843447598543,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,8688.0,500.5,0.0,0.0,0.039,0.007,0.0,0.0,0.012114,0.001206,1,BAD-SSH,1,BAD-SSH
0.0.0.0,255.255.255.255,b8:27:eb:5b:50:19,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:08:46.435664,2023-03-10 11:08:46.435665,1678442926.435664,1678442926.435665,2352.356838,2352.356839,2e-06,2,0,656,0,328,,328,,328.0,,2686220500.484,0.0,600,0,300,,300,,300.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:47.252370,2023-03-10 11:08:47.749079,1678442927.25237,1678442927.749079,2353.173544,2353.670253,0.49671,12,15,1788,3646,574,1412,52,52,149.0,243.067,28797.495,58722.409,1148,2850,522,1360,0,0,95.667,190.0,0.04500625350258567,0.03536556448255267,64.0,64.0,1.0,0.867,0.0,0.0,0.167,0.133,0.333,0.333,0.167,0.133,0.0,0.0,9170.667,8999.0,0.0,0.0,0.036,0.002,0.0,0.0,0.00954,0.000765,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:47.243407,2023-03-10 11:08:47.243409,1678442927.243407,1678442927.243409,2353.164581,2353.164583,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:47.783306,2023-03-10 11:08:48.278790,1678442927.783306,1678442928.27879,2353.70448,2354.199964,0.495485,9,9,1436,792,488,200,52,52,159.556,88.0,23185.359,12787.468,968,324,436,148,0,0,107.556,36.0,0.061883896589279175,0.061894237995147705,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.444,0.556,0.0,0.0,0.0,0.0,8688.0,500.667,0.0,0.0,0.495,0.007,0.0,0.0,0.077865,0.001101,1,BAD-SSH,1,BAD-SSH
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:08:37.225586,2023-03-10 11:08:37.225586,1678442917.225586,1678442917.225586,2343.14676,2343.14676,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:48.267028,2023-03-10 11:08:48.267030,1678442928.267028,1678442928.26703,2354.188202,2354.188204,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:48.287319,2023-03-10 11:08:48.333353,1678442928.287319,1678442928.333353,2354.208493,2354.254527,0.046035,5,6,356,588,104,200,52,52,71.2,98.0,61865.84,102182.905,96,276,52,148,0,0,19.2,46.0,0.01141124963760376,0.0019182205200195313,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.667,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.036,0.001,0.0,0.0,0.008844,0.000584,1,BAD-SSH,1,BAD-SSH
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:50.570847,2023-03-10 11:08:50.864183,1678442930.570847,1678442930.864183,2356.492021,2356.785357,0.293337,14,16,1892,3746,574,1412,52,52,135.143,234.125,51599.37,102162.389,1148,2898,522,1360,0,0,82.0,181.125,0.02256430112398588,0.019422340393066406,64.0,64.0,1.0,0.875,0.0,0.0,0.143,0.125,0.286,0.375,0.143,0.125,0.0,0.0,9101.714,8467.875,0.0,0.0,0.038,0.002,0.0,0.0,0.011432,0.000785,1,BAD-SSH,1,BAD-SSH
0.0.0.0,255.255.255.255,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:08:47.427820,2023-03-10 11:08:47.427822,1678442927.42782,1678442927.427822,2353.348994,2353.348996,3e-06,2,0,656,0,328,,328,,328.0,,1668273475.585,0.0,600,0,300,,300,,300.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:49.290880,2023-03-10 11:08:49.290881,1678442929.29088,1678442929.290881,2355.212054,2355.212055,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:51.162391,2023-03-10 11:08:51.363258,1678442931.162391,1678442931.363258,2357.083565,2357.284432,0.200868,12,13,1688,1156,488,200,52,52,140.667,88.923,67228.25,46040.2,1064,480,436,148,0,0,88.667,36.923,0.018260630694302647,0.01336057980855306,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.615,0.0,0.0,0.0,0.0,8688.0,500.538,0.0,0.0,0.04,0.007,0.0,0.0,0.011077,0.001496,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:53.387603,2023-03-10 11:08:53.387604,1678442933.387603,1678442933.387604,2359.308777,2359.308778,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:53.867875,2023-03-10 11:08:54.314157,1678442933.867875,1678442934.314157,2359.789049,2360.235331,0.446283,20,22,2736,4326,574,1412,52,52,136.8,196.636,49045.123,77547.222,1680,3166,522,1360,0,0,84.0,143.909,0.023488521575927734,0.021161851428803943,64.0,64.0,1.0,0.909,0.0,0.0,0.1,0.091,0.35,0.455,0.1,0.091,0.0,0.0,8977.6,6294.955,0.0,0.0,0.278,0.002,0.0,0.0,0.027736,0.000739,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:08:54.411015,2023-03-10 11:08:54.411016,1678442934.411015,1678442934.411016,2360.332189,2360.33219,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.41,198.18.134.99,00:07:7c:29:de:61,00:24:9b:6d:b8:89,198.18.134.41,198.18.134.99,IPV4-TCP,2023-03-10 11:08:54.565664,2023-03-10 11:08:54.613493,1678442934.565664,1678442934.613493,2360.486838,2360.534667,0.04783,6,7,844,640,488,200,52,52,140.667,91.429,141166.889,107045.982,532,276,436,148,0,0,88.667,39.429,0.009565782546997071,0.0027372042338053384,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,500.571,0.0,0.0,0.031,0.008,0.0,0.0,0.007506,0.001711,1,BAD-SSH,1,BAD-SSH
